ID,song,measure,ending,empty,key.local.major,key.global.major,tonic.local,tonic.global,chord.maj,chord.min,chord.aug,chord.dim,chord.sus4,chord.dom7,chord.min7,roman.numeral,roman.numeral.label,prev.roman.numeral,prev.roman.numeral.label,note.density,note.pitch.mean,note.velocity,rhythm.density,tempo,valence,arousal,valence.category,arousal.category,prev.valence,prev.arousal,prev.valence.category,prev.arousal.category,predicted.valence,predicted.arousal,predicted.valence.category,predicted.arousal.category
5552,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,12,0,0,1,0,E,E,2,0,0,13,1,0,0,43,#ivo,37,io,2.0,62.25,62.625,8,585757.625,-0.22800000000000004,0.4280000000000001,L,H,-0.314,0.40199999999999997,L,H,-0.046768961337500026,0.12285681837500007,L,M
5553,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,13,0,0,0,0,E,E,0,12,0,0,0,0,4,78,iv7,43,#ivo,3.1875,61.07843137254902,66.5,9,583244.9375,-0.21800000000000003,0.4119999999999999,L,H,-0.22800000000000004,0.4280000000000001,L,H,0.1281981307594362,0.10056680706249999,M,M
5554,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,14,0,0,0,0,E,E,0,12,0,0,0,0,4,78,iv7,78,iv7,3.1875,60.15686274509803,66.5,10,582524.0,-0.21200000000000002,0.32999999999999996,L,M,-0.21800000000000003,0.4119999999999999,L,H,0.1292779796313725,0.13247737300000006,M,M
5555,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,15,0,0,0,0,A,E,0,10,0,0,4,1,1,18,iv,78,iv7,4.125,59.378787878787875,72.3125,10,582524.0,-0.20400000000000001,0.32,L,M,-0.21200000000000002,0.32999999999999996,L,M,0.09263463036666658,0.13230637299999992,L,M
5556,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,16,0,0,0,0,A,E,0,9,0,0,7,0,0,18,iv,18,iv,4.5625,54.54794520547945,72.125,9,582524.0,-0.20400000000000001,0.32199999999999995,L,M,-0.20400000000000001,0.32,L,M,0.07799701250136981,0.08916137299999993,L,M
5557,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,17,0,0,0,0,A,E,16,0,0,0,0,0,0,2,#I,18,iv,6.0,65.33333333333334,72.0,3,582524.0,-0.20800000000000002,0.32199999999999995,L,M,-0.20400000000000001,0.32199999999999995,L,M,0.13612706786666662,-0.20751725199999987,M,L
5558,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,18,0,0,0,0,A,E,0,0,0,0,0,16,0,68,V7,2,#I,6.0,63.0,70.0,3,582524.0,-0.22600000000000003,0.27,L,M,-0.20800000000000002,0.32199999999999995,L,M,0.07880740119999996,-0.1583132519999999,L,L
5559,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,19,0,0,1,0,E,E,0,4,0,9,3,0,0,37,io,68,V7,2.5,60.925000000000004,66.4375,10,582524.0,-0.23000000000000004,0.174,L,M,-0.22600000000000003,0.27,L,M,-0.001819836299999933,0.18217737299999992,L,M
5560,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,20,0,0,1,0,E,E,2,0,0,13,1,0,0,43,#ivo,37,io,2.0,62.25,62.625,8,585757.625,-0.22400000000000003,0.176,L,M,-0.23000000000000004,0.174,L,M,-0.046768961337500026,0.12285681837500007,L,M
5561,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,21,0,0,0,0,E,E,0,10,0,0,6,0,0,13,i,43,#ivo,4.375,63.900000000000006,72.0,7,583244.9375,-0.22200000000000003,0.20800000000000002,L,M,-0.22400000000000003,0.176,L,M,0.08479869154374997,0.024342432062500086,L,L
5562,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,22,0,0,0,0,E,E,0,10,0,0,6,0,0,13,i,13,i,4.1875,65.01492537313433,73.0,7,585757.625,-0.21200000000000002,0.248,L,M,-0.22200000000000003,0.20800000000000002,L,M,0.08601005918488805,0.02251969337500004,L,L
5563,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,23,0,0,0,0,E,E,0,10,0,0,6,0,0,13,i,13,i,5.375,65.03488372093024,73.0,7,583244.9375,-0.20800000000000002,0.356,L,H,-0.21200000000000002,0.248,L,M,0.06758041712514534,0.031578432062499995,L,L
5564,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,24,0,0,0,0,E,E,0,10,0,0,6,0,0,13,i,13,i,5.1875,65.97590361445782,73.0,7,585757.625,-0.20400000000000001,0.3,L,M,-0.20800000000000002,0.356,L,H,0.07084227209623487,0.027877693375000012,L,L
5565,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,25,0,0,0,0,E,E,0,16,0,0,0,0,0,13,i,13,i,3.25,59.07692307692308,65.125,5,583244.9375,-0.19,0.354,L,H,-0.20400000000000001,0.3,L,M,0.08716844731298079,-0.028008567937500062,L,L
5566,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,26,0,0,1,0,E,E,1,15,0,0,0,0,0,13,i,13,i,1.0,54.5,33.0,4,585757.625,-0.21400000000000002,0.43200000000000005,L,H,-0.19,0.354,L,H,0.21778566366249993,-0.1432779316249999,M,L
5567,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,27,0,0,1,0,E,E,1,15,0,0,0,0,0,1,I,13,i,1.1875,52.05263157894737,41.4375,5,583244.9375,-0.196,0.366,L,H,-0.21400000000000002,0.43200000000000005,L,H,0.19557638430690794,-0.0780245679374999,M,L
5568,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,28,0,0,1,0,E,E,1,15,0,0,0,0,0,13,i,1,I,1.0,54.5,33.0,4,585757.625,-0.188,0.362,L,H,-0.196,0.366,L,H,0.21778566366249993,-0.1432779316249999,M,L
5569,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,29,0,0,1,0,E,E,1,15,0,0,0,0,0,1,I,13,i,1.1875,52.05263157894737,41.4375,5,583244.9375,-0.182,0.296,L,M,-0.188,0.362,L,H,0.19557638430690794,-0.0780245679374999,M,L
5570,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,30,0,0,1,0,E,E,1,15,0,0,0,0,0,13,i,1,I,1.0,54.5,33.0,4,585757.625,-0.194,0.476,L,H,-0.182,0.296,L,M,0.21778566366249993,-0.1432779316249999,M,L
5571,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,31,0,0,0,0,E,E,0,11,0,0,0,0,5,78,iv7,13,i,3.1875,54.80392156862746,71.5,8,583244.9375,-0.202,0.372,L,H,-0.194,0.476,L,H,0.1157209935045343,0.0690658070625001,L,M
5572,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,32,0,0,0,0,E,E,0,11,0,0,0,0,5,78,iv7,78,iv7,3.1875,54.80392156862746,71.5,8,582524.0,-0.22200000000000003,0.378,L,H,-0.202,0.372,L,H,0.1159868031607843,0.0698393730000001,L,M
5573,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,33,0,0,1,0,E,E,1,15,0,0,0,0,0,1,I,78,iv7,1.1875,52.05263157894737,41.4375,5,582524.0,-0.23000000000000004,0.348,L,H,-0.22200000000000003,0.378,L,H,0.19584219396315794,-0.0772510019999999,M,L
5574,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,34,0,0,1,0,E,E,1,15,0,0,0,0,0,13,i,1,I,1.0,54.5,33.0,4,585757.625,-0.248,0.32199999999999995,L,M,-0.23000000000000004,0.348,L,H,0.21778566366249993,-0.1432779316249999,M,L
5575,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,35,0,0,1,0,E,E,1,15,0,0,0,0,0,1,I,13,i,1.1875,52.05263157894737,41.4375,5,583244.9375,-0.26799999999999996,0.33399999999999996,L,M,-0.248,0.32199999999999995,L,M,0.19557638430690794,-0.0780245679374999,M,L
5576,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,36,0,0,1,0,E,E,1,15,0,0,0,0,0,13,i,1,I,1.0,54.5,33.0,4,585757.625,-0.25999999999999995,0.31399999999999995,L,M,-0.26799999999999996,0.33399999999999996,L,M,0.21778566366249993,-0.1432779316249999,M,L
5577,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,37,0,0,0,0,E,E,0,11,0,0,0,0,5,78,iv7,13,i,3.1875,54.80392156862746,71.5,8,583244.9375,-0.25199999999999995,0.14,L,M,-0.25999999999999995,0.31399999999999995,L,M,0.1157209935045343,0.0690658070625001,L,M
5578,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,38,0,0,0,0,E,E,0,9,2,0,0,0,5,78,iv7,78,iv7,2.875,54.413043478260875,69.6875,10,582524.0,-0.19799999999999998,0.01999999999999999,L,M,-0.25199999999999995,0.14,L,M,0.11929057783043473,0.1294691229999999,L,M
5579,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,39,0,0,1,0,E,E,0,0,0,0,16,0,0,49,Isus4,78,iv7,4.1875,46.417910447761194,69.0,5,582524.0,-0.20800000000000002,0.04599999999999999,L,M,-0.19799999999999998,0.01999999999999999,L,M,0.1296724758268657,-0.13367462699999993,M,L
5580,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,40,0,0,1,0,E,E,1,15,0,0,0,0,0,13,i,49,Isus4,1.0,54.5,33.0,4,585757.625,-0.21600000000000003,0.021999999999999992,L,M,-0.20800000000000002,0.04599999999999999,L,M,0.21778566366249993,-0.1432779316249999,M,L
5581,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,41,0,0,0,0,E,E,1,10,0,3,2,0,0,13,i,13,i,2.375,59.42105263157895,66.4375,10,583244.9375,-0.21200000000000002,0.038000000000000006,L,M,-0.21600000000000003,0.021999999999999992,L,M,0.07426112114901312,0.14379005706250014,L,M
5582,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,42,0,0,0,0,E,E,0,4,0,0,9,3,0,56,Vsus4,13,i,2.0625,58.93939393939394,66.4375,9,585757.625,-0.20599999999999996,0.098,L,M,-0.21200000000000002,0.038000000000000006,L,M,0.1517181844958332,0.03382556837500006,M,L
5583,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,43,0,0,1,0,E,E,0,4,0,9,3,0,0,37,io,56,Vsus4,2.5,60.925000000000004,66.4375,10,583244.9375,-0.188,0.126,L,M,-0.20599999999999996,0.098,L,M,-0.0020856459562499374,0.18140380706249992,L,M
5584,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,44,0,0,1,0,E,E,2,0,0,13,1,0,0,43,#ivo,37,io,2.0,62.25,62.625,8,585757.625,-0.184,0.20600000000000002,L,M,-0.188,0.126,L,M,-0.046768961337500026,0.12285681837500007,L,M
5585,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,45,0,0,0,0,E,E,0,12,0,0,0,0,4,78,iv7,43,#ivo,3.1875,61.07843137254902,66.5,9,583244.9375,-0.178,0.088,L,M,-0.184,0.20600000000000002,L,M,0.1281981307594362,0.10056680706249999,M,M
5586,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,46,0,0,0,0,E,E,0,12,0,0,0,0,4,78,iv7,78,iv7,3.1875,61.07843137254902,66.5,9,582524.0,-0.156,0.174,L,M,-0.178,0.088,L,M,0.1284639404156862,0.10134037299999998,M,M
5587,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,47,0,0,0,0,E,E,1,10,0,3,2,0,0,13,i,78,iv7,2.375,59.42105263157895,66.4375,10,582524.0,-0.158,0.18000000000000002,L,M,-0.156,0.174,L,M,0.07452693080526313,0.14456362300000014,L,M
5588,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,48,0,0,0,0,E,E,0,4,0,0,9,3,0,56,Vsus4,13,i,2.0625,58.93939393939394,66.4375,9,585757.625,-0.16,0.21600000000000003,L,M,-0.158,0.18000000000000002,L,M,0.1517181844958332,0.03382556837500006,M,L
5589,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,49,0,0,1,0,E,E,0,4,0,9,3,0,0,37,io,56,Vsus4,2.5,60.925000000000004,66.4375,10,583244.9375,-0.158,0.27999999999999997,L,M,-0.16,0.21600000000000003,L,M,-0.0020856459562499374,0.18140380706249992,L,M
5590,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,50,0,0,1,0,E,E,2,0,0,13,1,0,0,43,#ivo,37,io,2.0,62.25,62.625,8,585757.625,-0.156,0.188,L,M,-0.158,0.27999999999999997,L,M,-0.046768961337500026,0.12285681837500007,L,M
5591,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,51,0,0,0,0,E,E,0,12,0,0,0,0,4,78,iv7,43,#ivo,3.1875,61.07843137254902,66.5,9,583244.9375,-0.154,0.152,L,M,-0.156,0.188,L,M,0.1281981307594362,0.10056680706249999,M,M
5592,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,52,0,0,0,0,E,E,0,12,0,0,0,0,4,78,iv7,78,iv7,3.1875,60.15686274509803,66.5,10,582524.0,-0.158,0.198,L,M,-0.154,0.152,L,M,0.1292779796313725,0.13247737300000006,M,M
5593,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,53,0,0,1,0,E,E,0,8,0,0,8,0,0,13,i,78,iv7,2.875,51.17391304347825,66.25,12,582524.0,-0.162,0.27,L,M,-0.158,0.198,L,M,0.1472401729391304,0.15816549800000013,M,M
5594,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,54,0,0,1,0,E,E,2,7,0,0,0,0,0,1,I,13,i,0.9375,45.33333333333333,23.4375,1,582524.0,-0.16,0.304,L,M,-0.162,0.27,L,M,0.11916175536666668,-0.2464465019999999,L,L
-5595,Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp.mid,55,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,1,I,0.0,0.0,0.0,0,582524.0,-0.16,0.304,L,M,-0.16,0.304,L,M,,,,
5595,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,0,0,0,0,1,G,A#,0,13,0,0,3,0,0,22,vi,0,no_chord,4.1875,53.970149253731336,127.0,2,545454.0,0.63,-0.192,H,L,0.63,-0.192,H,L,0.19249631915522383,-0.05712751700000007,M,L
5596,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,1,0,0,0,1,D,A#,0,11,0,0,0,0,5,82,vi7,22,vi,4.6875,57.86666666666667,127.0,5,545454.0,0.73,-0.06599999999999999,H,M,0.63,-0.192,H,L,0.22511524353333326,0.08184448299999991,M,M
5597,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,2,0,0,0,1,G,A#,16,0,0,0,0,0,0,6,IV,82,vi7,6.375,53.196078431372555,127.0,2,545454.0,0.74,0.07,H,M,0.73,-0.06599999999999999,H,M,0.25035820823921573,-0.13437689199999997,M,L
5598,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,3,0,0,0,1,G,A#,0,16,0,0,0,0,0,22,vi,6,IV,6.0,54.83333333333333,127.0,1,545454.0,0.74,0.08399999999999999,H,M,0.74,0.07,H,M,0.15108227686666667,-0.07723514200000003,M,L
5599,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,4,0,0,1,1,A#,A#,16,0,0,0,0,0,0,1,I,22,vi,4.625,58.608108108108105,127.0,2,545454.0,0.75,0.08000000000000002,H,M,0.74,0.08399999999999999,H,M,0.30847723182162157,-0.13113339200000002,M,L
5600,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,5,0,0,0,1,G,A#,0,12,0,0,0,0,4,75,ii7,1,I,5.0625,59.44444444444444,127.0,5,545454.0,0.76,0.11400000000000002,H,M,0.75,0.08000000000000002,H,M,0.21262699908888885,0.09069373299999994,M,M
5601,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,6,0,0,0,1,G,A#,0,10,0,0,0,6,0,22,vi,75,ii7,6.875,60.52727272727273,127.0,2,545454.0,0.77,0.13599999999999998,H,M,0.76,0.11400000000000002,H,M,0.16294831019999992,-0.0408378920000001,M,L
5602,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,7,0,0,1,1,D,A#,0,7,0,0,2,5,0,65,III7,22,vi,3.75,64.63333333333334,127.0,4,545454.0,0.78,0.146,H,M,0.77,0.13599999999999998,H,M,0.21809947686666656,0.063524358,M,M
5603,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,8,0,0,1,1,D,A#,7,7,0,0,2,0,0,53,IIIsus4,65,III7,4.375,62.92857142857143,127.0,4,545454.0,0.78,0.10800000000000001,H,M,0.78,0.146,H,M,0.2695654673428569,0.01516310799999998,M,L
5604,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,9,0,0,0,1,D,A#,0,6,0,1,0,0,0,17,iii,53,IIIsus4,2.1875,61.68571428571428,127.0,2,545454.0,0.56,0.15999999999999998,H,M,0.78,0.10800000000000001,H,M,0.06303728162857139,0.05534548299999997,L,M
5605,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,10,0,0,0,1,A#,A#,0,0,0,0,10,0,0,54,IVsus4,17,iii,1.125,68.66666666666667,127.0,4,545454.0,0.56,0.15399999999999997,H,M,0.56,0.15999999999999998,H,M,0.1932454435333333,0.03202960799999999,M,L
5606,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,11,0,0,0,1,A#,A#,4,0,0,0,7,0,0,46,vio,54,IVsus4,1.25,70.05,127.0,5,545454.0,0.56,0.14800000000000002,H,M,0.56,0.15399999999999997,H,M,0.22623306020000003,0.06415635799999986,M,M
5607,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,12,0,0,0,1,A#,A#,7,0,0,0,0,0,0,12,VII,46,vio,1.0625,68.47058823529412,127.0,2,545454.0,0.56,0.032000000000000015,H,M,0.56,0.14800000000000002,H,M,0.15170234549411768,-0.0046212670000000955,M,L
5608,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,13,0,0,1,1,C#,A#,5,0,0,0,0,0,5,73,i7,12,VII,3.0625,60.67346938775509,127.0,1,545454.0,0.56,-0.044,H,M,0.56,0.032000000000000015,H,M,0.20710459999591838,-0.08717426700000003,M,L
5609,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,14,0,0,1,1,C#,A#,7,5,0,0,0,0,4,73,i7,73,i7,6.5,59.13461538461539,127.0,4,545454.0,0.56,0.156,H,M,0.56,-0.044,H,M,0.25607651404615384,0.015608858000000003,M,L
5610,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,15,0,0,0,1,D#,A#,4,7,0,0,1,0,4,78,iv7,73,i7,6.6875,56.700934579439256,127.0,3,549566.5,0.56,0.25,H,M,0.56,0.156,H,M,0.20747325201074746,-0.03595022949999993,M,L
5611,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,16,0,0,0,1,A#,A#,0,0,0,0,10,6,0,56,Vsus4,78,iv7,5.625,60.17777777777778,127.0,3,546409.8125,0.56,0.23399999999999999,H,M,0.56,0.25,H,M,0.22099585768680557,-0.07912597881249994,M,L
5612,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,17,0,0,1,1,F,A#,9,0,0,0,7,0,0,56,Vsus4,56,Vsus4,5.1875,64.09638554216866,127.0,4,545454.0,0.56,0.244,H,M,0.56,0.23399999999999999,H,M,0.2891356764650601,-0.03573351699999994,M,L
5613,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,18,0,0,1,1,F,A#,13,0,0,0,0,0,0,8,V,56,Vsus4,2.625,63.4047619047619,71.4375,2,545454.0,0.56,0.124,H,M,0.56,0.244,H,M,0.4044941072238095,-0.19345576700000006,H,L
-5614,Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp.mid,19,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,8,V,0.0,0.0,0.0,0,545454.0,0.56,0.124,H,M,0.56,0.124,H,M,,,,
5614,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,0,0,0,1,0,C,A,4,0,0,0,0,0,0,4,#II,0,no_chord,0.25,73.0,13.25,1,521739.0,-0.195,0.39166666666666666,L,H,-0.195,0.39166666666666666,L,H,0.14195908070000005,-0.165839947,M,L
5615,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,1,0,0,0,0,A,A,0,6,0,4,0,0,6,13,i,4,#II,4.1875,65.8507462686567,108.25,10,525498.125,0.255,0.4716666666666667,M,H,-0.195,0.39166666666666666,L,H,-0.0011428639113807149,0.2807066368750001,L,H
5616,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,2,0,0,0,0,A,A,0,7,0,1,3,5,0,56,Vsus4,13,i,3.9375,64.12698412698414,107.75,8,522612.4375,0.46,0.5133333333333333,M,H,0.255,0.4716666666666667,M,H,0.023235798262004004,0.20107947956250005,L,M
5617,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,3,0,0,0,0,A,A,0,12,0,4,0,0,0,13,i,56,Vsus4,3.9375,66.34920634920634,107.5,10,521739.0,0.7,0.48166666666666663,H,H,0.46,0.5133333333333333,M,H,-0.04294497088730162,0.32303217800000006,L,H
5618,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,4,0,0,1,0,E,A,0,4,0,0,9,3,0,56,Vsus4,13,i,5.125,67.52439024390245,107.8125,10,521739.0,0.6499999999999999,0.32666666666666666,H,M,0.7,0.48166666666666663,H,H,0.06715813710243904,0.240385678,L,H
5619,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,5,0,0,0,0,A,A,0,6,0,4,0,0,6,13,i,56,Vsus4,4.1875,65.8507462686567,108.25,10,525498.125,0.6499999999999999,0.355,H,H,0.6499999999999999,0.32666666666666666,H,M,-0.0011428639113807149,0.2807066368750001,L,H
5620,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,6,0,0,0,0,A,A,0,7,0,1,3,5,0,56,Vsus4,13,i,3.9375,64.12698412698414,107.75,8,522612.4375,0.6299999999999999,0.38166666666666665,H,H,0.6499999999999999,0.355,H,H,0.023235798262004004,0.20107947956250005,L,M
5621,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,7,0,0,0,0,A,A,0,12,0,4,0,0,0,13,i,56,Vsus4,3.9375,66.34920634920634,107.5,10,521739.0,0.655,0.4666666666666666,H,H,0.6299999999999999,0.38166666666666665,H,H,-0.04294497088730162,0.32303217800000006,L,H
5622,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,8,0,0,1,0,E,A,0,9,0,0,1,6,0,56,Vsus4,13,i,4.75,67.47368421052632,102.0625,5,521739.0,0.655,0.6066666666666667,H,H,0.655,0.4666666666666666,H,H,0.05611159056842088,0.09706292799999994,L,M
5623,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,9,0,0,0,0,A,A,0,6,0,4,0,0,6,13,i,56,Vsus4,4.1875,65.8507462686567,108.25,10,525498.125,0.655,0.6083333333333333,H,H,0.655,0.6066666666666667,H,H,-0.0011428639113807149,0.2807066368750001,L,H
5624,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,10,0,0,0,0,A,A,0,7,0,1,3,5,0,56,Vsus4,13,i,3.9375,64.12698412698414,107.75,8,522612.4375,0.655,0.62,H,H,0.655,0.6083333333333333,H,H,0.023235798262004004,0.20107947956250005,L,M
5625,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,11,0,0,0,0,A,A,0,12,0,4,0,0,0,13,i,56,Vsus4,3.9375,66.34920634920634,107.5,10,521739.0,0.655,0.6716666666666667,H,H,0.655,0.62,H,H,-0.04294497088730162,0.32303217800000006,L,H
5626,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,12,0,0,1,0,E,A,0,4,0,0,9,3,0,56,Vsus4,13,i,5.125,67.52439024390245,107.8125,10,521739.0,0.72,0.6633333333333333,H,H,0.655,0.6716666666666667,H,H,0.06715813710243904,0.240385678,L,H
5627,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,13,0,0,0,0,A,A,0,6,0,4,0,0,6,13,i,56,Vsus4,4.1875,65.8507462686567,108.25,10,525498.125,0.645,0.5816666666666667,H,H,0.72,0.6633333333333333,H,H,-0.0011428639113807149,0.2807066368750001,L,H
5628,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,14,0,0,0,0,A,A,0,7,0,1,3,5,0,56,Vsus4,13,i,3.9375,64.12698412698414,107.75,8,522612.4375,0.725,0.6133333333333333,H,H,0.645,0.5816666666666667,H,H,0.023235798262004004,0.20107947956250005,L,M
5629,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,15,0,0,0,0,A,A,0,12,0,4,0,0,0,13,i,56,Vsus4,3.9375,66.34920634920634,107.5,10,521739.0,0.725,0.5933333333333334,H,H,0.725,0.6133333333333333,H,H,-0.04294497088730162,0.32303217800000006,L,H
5630,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,16,0,0,1,0,E,A,0,9,0,0,1,6,0,56,Vsus4,13,i,4.8125,67.57142857142858,107.4375,9,521739.0,0.725,0.5733333333333334,H,H,0.725,0.5933333333333334,H,H,0.050742661057142785,0.2611800529999999,L,H
-5631,Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp.mid,17,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,56,Vsus4,0.0,0.0,0.0,0,521739.0,0.725,0.5733333333333334,H,H,0.725,0.5733333333333334,H,H,,,,
5631,Indiana_Jones_and_the_Last_Crusade_-_Zeppelin_by_w3sp.mid,0,0,0,1,0,A,C#,0,0,0,0,4,0,0,57,#Vsus4,0,no_chord,0.5625,69.11111111111111,51.3125,2,500000.0,0.16,-0.26333333333333336,M,L,0.16,-0.26333333333333336,M,L,0.04438728472222217,-0.019349250000000096,L,L
5632,Indiana_Jones_and_the_Last_Crusade_-_Zeppelin_by_w3sp.mid,1,0,0,0,0,D,C#,0,14,0,0,0,0,0,14,#i,57,#Vsus4,2.4375,65.25641025641026,104.9375,7,500000.0,0.16,-0.26333333333333336,M,L,0.16,-0.26333333333333336,M,L,0.020351623397435875,0.23535974999999998,L,H
