Word,Valence,ValenceCategory,Arousal,ArousalCategory,CategoryIndex
holster,-0.1399999999999999,L,0.08749999999999991,M,1
holy,0.2649999999999999,M,-0.4075,L,3
homage,0.1625000000000001,M,-0.38,L,3
hombre,0.022499999999999964,M,-0.23750000000000004,L,3
hombres,0.3425,M,-0.3175,L,3
home,0.6200000000000001,H,-0.30500000000000005,L,6
homeboy,0.16749999999999998,M,-0.375,L,3
homecoming,0.48750000000000004,M,-0.21500000000000008,L,3
homeland,0.09250000000000003,M,-0.2024999999999999,L,3
homeless,-0.6975,L,-0.15500000000000003,L,0
homely,-0.07499999999999996,L,-0.38749999999999996,L,0
homemade,0.595,H,-0.22999999999999998,L,6
homeowner,0.4750000000000001,M,-0.08749999999999991,M,4
homeroom,-0.08250000000000002,L,-0.28,L,0
homesick,-0.5,L,-0.23750000000000004,L,0
homestead,0.20999999999999996,M,-0.38749999999999996,L,3
hometown,0.44999999999999996,M,-0.37,L,3
homeward,0.3425,M,-0.18999999999999995,L,3
homework,-0.42000000000000004,L,-0.06499999999999995,M,1
homey,0.16999999999999993,M,-0.39749999999999996,L,3
homicidal,-0.75,L,0.31000000000000005,M,1
homicide,-0.875,L,0.2749999999999999,M,1
homing,0.012499999999999956,M,-0.2925,L,3
hominy,-0.1625000000000001,L,-0.4175,L,0
homo,-0.47250000000000003,L,-0.41000000000000003,L,0
homophobic,-0.575,L,0.03499999999999992,M,1
homosexual,-0.08749999999999991,L,-0.3325,L,0
homosexuality,0.02750000000000008,M,-0.23750000000000004,L,3
honcho,0.0,M,-0.48750000000000004,L,3
hone,0.10499999999999998,M,-0.31000000000000005,L,3
honest,0.79,H,-0.25,L,6
honesty,0.6074999999999999,H,-0.42000000000000004,L,6
honey,0.5674999999999999,H,-0.15500000000000003,L,6
honeycomb,0.38749999999999996,M,-0.26249999999999996,L,3
honeymoon,0.6325000000000001,H,0.22750000000000004,M,7
honk,-0.012499999999999956,L,-0.26,L,0
honky,-0.38749999999999996,L,-0.31000000000000005,L,0
honor,0.4750000000000001,M,-0.09250000000000003,M,4
honorable,0.6699999999999999,H,-0.05499999999999994,M,7
honorary,0.355,M,-0.275,L,3
hooch,-0.2024999999999999,L,-0.15999999999999992,L,0
hood,-0.012499999999999956,L,-0.4175,L,0
hoodlum,-0.275,L,0.08749999999999991,M,1
hoof,-0.06499999999999995,L,-0.4425,L,0
hook,-0.25,L,-0.25,L,0
hooker,-0.395,L,-0.022499999999999964,M,1
hookup,0.19500000000000006,M,-0.0475000000000001,M,4
hooky,-0.1499999999999999,L,-0.18999999999999995,L,0
hooligan,-0.475,L,0.125,M,1
hoop,0.31499999999999995,M,-0.4625,L,3
hoopla,0.05750000000000011,M,0.0475000000000001,M,4
hoot,0.25,M,-0.022499999999999964,M,4
hooter,-0.07499999999999996,L,-0.26,L,0
hop,0.22249999999999992,M,-0.3225,L,3
hope,0.6200000000000001,H,0.07250000000000001,M,7
hopeful,0.6100000000000001,H,-0.040000000000000036,M,7
hopeless,-0.7,L,-0.1200000000000001,M,1
horde,-0.1975,L,0.012499999999999956,M,1
horizon,0.3700000000000001,M,-0.1875,L,3
horizontal,0.21500000000000008,M,-0.1875,L,3
hormonal,-0.2250000000000001,L,0.10250000000000004,M,1
hormone,-0.03499999999999992,L,-0.03249999999999997,M,1
horn,0.0,M,-0.19500000000000006,L,3
horned,-0.19999999999999996,L,-0.09749999999999992,M,1
hornet,-0.4075,L,0.1825000000000001,M,1
horny,0.45999999999999996,M,0.32000000000000006,M,4
horoscope,0.07250000000000001,M,-0.26249999999999996,L,3
horrendous,-0.605,L,0.2024999999999999,M,1
horrible,-0.6675,L,0.23750000000000004,M,1
horrid,-0.58,L,0.25,M,1
horrific,-0.7,L,0.25,M,1
horrifying,-0.58,L,0.3225,M,1
horror,-0.405,L,0.2825,M,1
horse,0.26249999999999996,M,-0.20999999999999996,L,3
horseback,0.2124999999999999,M,0.050000000000000044,M,4
horseman,0.23750000000000004,M,-0.395,L,3
horsepower,0.14250000000000007,M,-0.1200000000000001,M,4
horseradish,-0.08000000000000007,L,-0.31499999999999995,L,0
horseshit,-0.5125,L,-0.20750000000000002,L,0
horseshoe,-0.022499999999999964,L,-0.2124999999999999,L,0
horsey,0.1299999999999999,M,-0.1299999999999999,M,4
hose,0.0,M,-0.11499999999999999,M,4
hospice,-0.36750000000000005,L,-0.19500000000000006,L,0
hospitable,0.5,M,-0.345,L,3
hospital,-0.37,L,0.01750000000000007,M,1
hospitality,0.5674999999999999,H,-0.4175,L,6
host,0.17500000000000004,M,-0.4475,L,3
hostage,-0.565,L,0.1825000000000001,M,1
hostel,-0.25,L,-0.1825000000000001,L,0
hostess,0.42500000000000004,M,-0.20500000000000007,L,3
hostile,-0.6625,L,0.09749999999999992,M,1
hostility,-0.5125,L,0.43500000000000005,H,2
hot,0.1825000000000001,M,-0.06000000000000005,M,4
hot sauce,0.33000000000000007,M,0.010000000000000009,M,4
hotdog,0.3025,M,-0.2875,L,3
hotel,0.3999999999999999,M,-0.11250000000000004,M,4
hothead,-0.27749999999999997,L,-0.14749999999999996,L,0
hotline,0.1299999999999999,M,-0.09499999999999997,M,4
hotshot,-0.15500000000000003,L,-0.2925,L,0
hound,0.07499999999999996,M,-0.1825000000000001,L,3
hour,0.012499999999999956,M,-0.405,L,3
hourglass,0.15250000000000008,M,-0.475,L,3
hourly,0.13749999999999996,M,-0.5825,L,3
house,0.5475000000000001,H,-0.26249999999999996,L,6
houseboat,0.2875000000000001,M,0.1875,M,4
houseboy,-0.19999999999999996,L,-0.485,L,0
housebroken,0.1625000000000001,M,-0.1924999999999999,L,3
houseguest,0.050000000000000044,M,-0.3325,L,3
household,0.4175,M,-0.26,L,3
housekeeper,0.08000000000000007,M,-0.33999999999999997,L,3
housekeeping,0.13749999999999996,M,-0.39249999999999996,L,3
housewarming,0.31499999999999995,M,-0.1924999999999999,L,3
housewife,0.10499999999999998,M,-0.3175,L,3
housework,-0.265,L,-0.35250000000000004,L,0
housing,0.2124999999999999,M,-0.5675,L,3
hovel,-0.29500000000000004,L,-0.3275,L,0
hover,0.125,M,-0.20750000000000002,L,3
hovercraft,0.2350000000000001,M,-0.1875,L,3
howl,0.07250000000000001,M,0.1499999999999999,M,4
hub,-0.012499999999999956,L,-0.4,L,0
hubby,0.15500000000000003,M,-0.16999999999999993,L,3
huckleberry,0.3700000000000001,M,-0.4475,L,3
huddle,0.08000000000000007,M,-0.32999999999999996,L,3
hue,0.31499999999999995,M,-0.4,L,3
huff,-0.1499999999999999,L,-0.1875,L,0
huffy,-0.18999999999999995,L,-0.3075,L,0
hug,0.8075000000000001,H,-0.03750000000000009,M,7
huge,0.17999999999999994,M,-0.18999999999999995,L,3
hugger,0.4524999999999999,M,-0.050000000000000044,M,4
hulk,0.11250000000000004,M,-0.02499999999999991,M,4
hull,0.012499999999999956,M,-0.5825,L,3
human,0.36250000000000004,M,-0.345,L,3
humane,0.47,M,-0.4475,L,3
humanitarian,0.4375,M,-0.5375,L,3
humanity,0.44500000000000006,M,-0.1625000000000001,L,3
humankind,0.48750000000000004,M,-0.04249999999999998,M,4
humanoid,-0.1200000000000001,L,-0.27749999999999997,L,0
humble,0.3799999999999999,M,-0.45499999999999996,L,3
humbug,-0.040000000000000036,L,0.03499999999999992,M,1
humdrum,-0.18999999999999995,L,-0.59,L,0
humid,-0.395,L,-0.41000000000000003,L,0
humidity,-0.28500000000000003,L,-0.2024999999999999,L,0
humiliate,-0.6,L,0.012499999999999956,M,1
humiliating,-0.71,L,0.125,M,1
humiliation,-0.6825,L,0.10749999999999993,M,1
humility,0.1625000000000001,M,-0.26249999999999996,L,3
hummer,0.2024999999999999,M,-0.3225,L,3
hummingbird,0.43500000000000005,M,-0.08000000000000007,M,4
humongous,-0.022499999999999964,L,0.09749999999999992,M,1
humor,0.6875,H,0.02750000000000008,M,7
humorous,0.7024999999999999,H,0.08250000000000002,M,7
hump,-0.0625,L,0.040000000000000036,M,1
humpback,0.02499999999999991,M,-0.33999999999999997,L,3
hunch,0.09499999999999997,M,-0.09000000000000008,M,4
hunchback,-0.32499999999999996,L,-0.27749999999999997,L,0
hundred,0.375,M,-0.32499999999999996,L,3
hunger,-0.44999999999999996,L,-0.050000000000000044,M,1
hungry,-0.365,L,0.1499999999999999,M,1
hunk,0.13749999999999996,M,-0.04249999999999998,M,4
hunky,-0.02499999999999991,L,-0.10749999999999993,M,1
hunt,-0.29000000000000004,L,0.02499999999999991,M,1
hunting,-0.0625,L,-0.3225,L,0
huntress,-0.09749999999999992,L,-0.20999999999999996,L,0
hurdle,-0.17500000000000004,L,-0.23750000000000004,L,0
hurl,-0.42000000000000004,L,-0.14250000000000007,L,0
hurricane,-0.45999999999999996,L,0.1875,M,1
hurry,-0.16999999999999993,L,0.15500000000000003,M,1
hurt,-0.6375,L,-0.07000000000000006,M,1
hurtful,-0.47750000000000004,L,0.10250000000000004,M,1
husband,0.6025,H,-0.15500000000000003,L,6
hushed,0.05249999999999999,M,-0.31000000000000005,L,3
husk,0.0,M,-0.46499999999999997,L,3
husky,0.07250000000000001,M,-0.3225,L,3
hussy,-0.1499999999999999,L,0.26249999999999996,M,1
hustle,-0.1200000000000001,L,0.18500000000000005,M,1
hustler,-0.18500000000000005,L,0.1625000000000001,M,1
hut,0.02499999999999991,M,-0.5225,L,3
hyacinth,0.25,M,-0.1499999999999999,L,3
hybrid,0.11749999999999994,M,-0.2975,L,3
hydrant,0.31499999999999995,M,-0.375,L,3
hydrate,0.18500000000000005,M,-0.375,L,3
hydraulic,0.012499999999999956,M,-0.22249999999999992,L,3
hydraulics,-0.125,L,-0.29500000000000004,L,0
hydrogen,0.010000000000000009,M,-0.2925,L,3
hydroponics,0.10499999999999998,M,-0.22750000000000004,L,3
hyena,-0.09000000000000008,L,-0.09250000000000003,M,1
hygiene,0.345,M,-0.09250000000000003,M,4
hygienic,0.22750000000000004,M,-0.28500000000000003,L,3
hygienist,0.23750000000000004,M,-0.32499999999999996,L,3
hymen,-0.02499999999999991,L,0.08749999999999991,M,1
hymn,0.2849999999999999,M,-0.5675,L,3
hype,0.10250000000000004,M,0.2250000000000001,M,4
hyper,0.02750000000000008,M,0.1299999999999999,M,4
hyperactive,-0.13250000000000006,L,0.3999999999999999,H,2
hyperspace,0.10499999999999998,M,-0.09000000000000008,M,4
hypertension,-0.54,L,-0.10250000000000004,M,1
hyperventilate,-0.53,L,0.21500000000000008,M,1
hypnosis,0.17999999999999994,M,-0.2250000000000001,L,3
hypnotic,0.0625,M,-0.3175,L,3
hypnotist,0.02499999999999991,M,-0.2925,L,3
hypnotize,0.17500000000000004,M,0.012499999999999956,M,4
hypochondriac,-0.5275,L,0.07250000000000001,M,1
hypocrisy,-0.595,L,-0.26,L,0
hypocrite,-0.4375,L,-0.05750000000000011,M,1
hypocritical,-0.4575,L,-0.125,M,1
hypodermic,-0.525,L,-0.05499999999999994,M,1
hypothalamus,0.07499999999999996,M,-0.24,L,3
hypothermia,-0.6075,L,0.19500000000000006,M,1
hypothesis,0.19500000000000006,M,-0.4275,L,3
hypothetical,-0.014999999999999902,L,-0.14250000000000007,L,0
hysterectomy,-0.5125,L,0.05499999999999994,M,1
hysteria,-0.3025,L,0.14749999999999996,M,1
hysterical,-0.10499999999999998,L,0.3325,M,1
ibuprofen,0.1875,M,-0.2925,L,3
ice,0.2649999999999999,M,-0.42500000000000004,L,3
ice tea,0.395,M,-0.4375,L,3
iceberg,0.012499999999999956,M,0.030000000000000027,M,4
icebox,0.16749999999999998,M,-0.40249999999999997,L,3
icebreaker,0.16999999999999993,M,-0.29500000000000004,L,3
iced,0.1875,M,-0.25,L,3
icing,0.26249999999999996,M,-0.16999999999999993,L,3
icky,-0.36750000000000005,L,-0.15999999999999992,L,0
icon,0.26249999999999996,M,-0.49,L,3
icy,0.1825000000000001,M,0.11749999999999994,M,4
id,0.125,M,-0.515,L,3
idea,0.5125,M,-0.08499999999999996,M,4
ideal,0.4075,M,-0.30500000000000005,L,3
idealism,0.23750000000000004,M,-0.08250000000000002,M,4
idealist,0.38749999999999996,M,-0.2024999999999999,L,3
idealistic,0.375,M,-0.2124999999999999,L,3
identical,0.07499999999999996,M,-0.1499999999999999,L,3
identification,0.18999999999999995,M,-0.13749999999999996,M,4
identify,0.25,M,-0.20999999999999996,L,3
identity,0.20999999999999996,M,-0.1499999999999999,L,3
ideology,0.1299999999999999,M,-0.26,L,3
idiocy,-0.475,L,-0.20999999999999996,L,0
idiot,-0.49250000000000005,L,-0.03750000000000009,M,1
idiotic,-0.43999999999999995,L,-0.1100000000000001,M,1
idle,-0.1775,L,-0.2250000000000001,L,0
idol,0.10000000000000009,M,-0.15500000000000003,L,3
idyllic,0.2775000000000001,M,-0.2250000000000001,L,3
iffy,-0.2975,L,-0.125,M,1
ignite,-0.07499999999999996,L,0.21500000000000008,M,1
ignition,0.2024999999999999,M,-0.16749999999999998,L,3
ignorance,-0.54,L,-0.31000000000000005,L,0
ignorant,-0.43999999999999995,L,-0.20500000000000007,L,0
ignore,-0.4175,L,-0.30000000000000004,L,0
iguana,0.05750000000000011,M,-0.16749999999999998,L,3
illegal,-0.6175,L,0.13749999999999996,M,1
illegitimate,-0.5525,L,-0.25,L,0
illicit,-0.58,L,-0.05750000000000011,M,1
illiterate,-0.36750000000000005,L,-0.14500000000000002,L,0
illness,-0.7625,L,0.02750000000000008,M,1
illogical,-0.375,L,-0.05499999999999994,M,1
illuminate,0.395,M,0.18500000000000005,M,4
illuminating,0.3899999999999999,M,0.09499999999999997,M,4
illumination,0.45999999999999996,M,-0.25,L,3
illusion,0.040000000000000036,M,-0.125,M,4
illustrate,0.31000000000000005,M,-0.30500000000000005,L,3
illustration,0.3425,M,-0.25,L,3
illustrious,0.3025,M,-0.22750000000000004,L,3
image,0.14500000000000002,M,-0.38,L,3
imagery,0.4650000000000001,M,-0.11250000000000004,M,4
imaginable,0.4624999999999999,M,-0.5,L,3
imaginary,0.30499999999999994,M,-0.30000000000000004,L,3
imagination,0.5549999999999999,H,-0.14749999999999996,L,6
imaginative,0.4125000000000001,M,0.04499999999999993,M,4
imagine,0.55,H,-0.135,M,7
imaging,0.23750000000000004,M,-0.02499999999999991,M,4
imbalance,-0.275,L,-0.10499999999999998,M,1
imbecile,-0.5,L,0.04249999999999998,M,1
imitate,0.1100000000000001,M,-0.26249999999999996,L,3
imitation,-0.11499999999999999,L,-0.135,M,1
immaculate,0.38250000000000006,M,-0.03750000000000009,M,4
immaterial,-0.08000000000000007,L,-0.48,L,0
immature,-0.4575,L,-0.1975,L,0
immediate,0.2124999999999999,M,-0.09000000000000008,M,4
immense,0.1200000000000001,M,0.2124999999999999,M,4
immigrant,0.10749999999999993,M,0.012499999999999956,M,4
immigration,-0.25,L,-0.19500000000000006,L,0
imminent,0.0625,M,-0.38749999999999996,L,3
immobile,-0.5275,L,-0.15500000000000003,L,0
immoral,-0.5525,L,0.10499999999999998,M,1
immorality,-0.16999999999999993,L,0.2024999999999999,M,1
immortal,0.31000000000000005,M,0.07499999999999996,M,4
immortality,0.10499999999999998,M,-0.02499999999999991,M,4
immune,0.345,M,-0.125,M,4
immunity,0.2849999999999999,M,-0.3325,L,3
impact,0.18999999999999995,M,0.2124999999999999,M,4
impair,-0.43500000000000005,L,-0.275,L,0
impart,0.15749999999999997,M,-0.31000000000000005,L,3
impartial,0.05499999999999994,M,-0.27749999999999997,L,3
impatience,-0.3425,L,-0.19500000000000006,L,0
impatient,-0.36750000000000005,L,-0.09749999999999992,M,1
impeach,-0.38749999999999996,L,0.18500000000000005,M,1
impeachment,-0.48,L,-0.20999999999999996,L,0
impeccable,0.2250000000000001,M,-0.030000000000000027,M,4
impede,-0.26249999999999996,L,-0.07499999999999996,M,1
impediment,-0.125,L,-0.03750000000000009,M,1
impending,-0.32999999999999996,L,-0.11250000000000004,M,1
impenetrable,-0.012499999999999956,L,-0.09749999999999992,M,1
imperative,0.05249999999999999,M,-0.3325,L,3
imperfect,-0.2250000000000001,L,0.012499999999999956,M,1
imperial,-0.125,L,-0.08250000000000002,M,1
imperialist,-0.1775,L,-0.20750000000000002,L,0
impersonal,-0.2875,L,-0.1975,L,0
impersonate,-0.0674999999999999,L,-0.21999999999999997,L,0
impersonation,0.125,M,-0.15250000000000008,L,3
impersonator,-0.1975,L,-0.26249999999999996,L,0
impertinence,-0.15749999999999997,L,-0.4125,L,0
impertinent,-0.18999999999999995,L,-0.28,L,0
impervious,0.05249999999999999,M,-0.15999999999999992,L,3
impetuous,-0.11250000000000004,L,-0.15250000000000008,L,0
implant,-0.15250000000000008,L,-0.2124999999999999,L,0
implement,0.012499999999999956,M,-0.29500000000000004,L,3
implicate,-0.1299999999999999,L,-0.1625000000000001,L,0
implication,-0.05750000000000011,L,-0.3225,L,0
implore,-0.13250000000000006,L,-0.10749999999999993,M,1
implosion,-0.42000000000000004,L,0.20500000000000007,M,1
imply,-0.05249999999999999,L,-0.25,L,0
impolite,-0.475,L,0.0625,M,1
import,0.07000000000000006,M,-0.26249999999999996,L,3
importance,0.3474999999999999,M,-0.2124999999999999,L,3
important,0.45500000000000007,M,-0.07250000000000001,M,4
impose,-0.28500000000000003,L,-0.02750000000000008,M,1
imposition,-0.4125,L,-0.31000000000000005,L,0
impossibility,-0.3325,L,-0.2925,L,0
impossible,-0.375,L,-0.1200000000000001,M,1
impostor,-0.38249999999999995,L,-0.10000000000000009,M,1
impotence,-0.475,L,-0.09749999999999992,M,1
impotent,-0.5125,L,-0.3225,L,0
impound,-0.58,L,-0.1924999999999999,L,0
impoverished,-0.6425,L,-0.09000000000000008,M,1
impractical,-0.3075,L,-0.11749999999999994,M,1
impregnable,-0.08000000000000007,L,-0.26249999999999996,L,0
impregnate,-0.125,L,0.3025,M,1
impress,0.3125,M,-0.04499999999999993,M,4
impressed,0.41500000000000004,M,-0.02499999999999991,M,4
impression,0.25,M,-0.28500000000000003,L,3
impressionable,0.10000000000000009,M,-0.25,L,3
impressive,0.5125,M,-0.2250000000000001,L,3
imprint,0.06000000000000005,M,-0.6425,L,3
imprison,-0.63,L,-0.07499999999999996,M,1
imprisonment,-0.475,L,0.03499999999999992,M,1
improbable,-0.23750000000000004,L,-0.26249999999999996,L,0
impromptu,0.2024999999999999,M,-0.13749999999999996,M,4
improper,-0.36250000000000004,L,-0.050000000000000044,M,1
impropriety,-0.29000000000000004,L,-0.4325,L,0
improve,0.2849999999999999,M,-0.09749999999999992,M,4
improvement,0.38250000000000006,M,-0.012499999999999956,M,4
improvisation,0.1299999999999999,M,-0.09499999999999997,M,4
improvise,0.19500000000000006,M,-0.2124999999999999,L,3
impudence,-0.03750000000000009,L,-0.26249999999999996,L,0
impudent,-0.10499999999999998,L,-0.30000000000000004,L,0
impulse,0.040000000000000036,M,0.08250000000000002,M,4
impulsive,-0.08250000000000002,L,0.25,M,1
impure,-0.32999999999999996,L,-0.15500000000000003,L,0
inability,-0.5,L,-0.375,L,0
inaccessible,-0.29500000000000004,L,-0.23750000000000004,L,0
inaccurate,-0.4125,L,-0.26249999999999996,L,0
inactive,-0.18999999999999995,L,-0.48750000000000004,L,0
inadequate,-0.6075,L,-0.17500000000000004,L,0
inadmissible,-0.35750000000000004,L,-0.2024999999999999,L,0
inalienable,0.2749999999999999,M,-0.1499999999999999,L,3
inane,-0.16999999999999993,L,-0.42500000000000004,L,0
inanimate,-0.11250000000000004,L,-0.48750000000000004,L,0
inappropriate,-0.32499999999999996,L,-0.012499999999999956,M,1
inaudible,-0.34750000000000003,L,-0.4175,L,0
inaugural,0.0,M,-0.30500000000000005,L,3
inbound,0.02750000000000008,M,-0.23750000000000004,L,3
inbred,-0.4375,L,-0.35750000000000004,L,0
incantation,-0.09250000000000003,L,-0.35,L,0
incapable,-0.36250000000000004,L,-0.275,L,0
incarceration,-0.7375,L,0.06499999999999995,M,1
incarnate,-0.09499999999999997,L,-0.07499999999999996,M,1
incense,0.1975,M,-0.26249999999999996,L,3
incentive,0.5125,M,-0.09749999999999992,M,4
inception,0.16999999999999993,M,0.1825000000000001,M,4
incessant,-0.4475,L,-0.07250000000000001,M,1
incest,-0.71,L,-0.15999999999999992,L,0
inch,0.10000000000000009,M,-0.4275,L,3
incident,-0.19999999999999996,L,0.1625000000000001,M,1
incidental,0.0475000000000001,M,-0.4325,L,3
incinerator,-0.44999999999999996,L,0.16749999999999998,M,1
incision,-0.5125,L,-0.02499999999999991,M,1
incite,-0.06000000000000005,L,-0.05750000000000011,M,1
inclination,-0.02750000000000008,L,-0.2250000000000001,L,0
inclined,-0.012499999999999956,L,-0.3025,L,0
include,0.3474999999999999,M,-0.48750000000000004,L,3
incoherent,-0.2975,L,-0.51,L,0
income,0.31499999999999995,M,-0.29500000000000004,L,3
incoming,0.15500000000000003,M,-0.2124999999999999,L,3
incomparable,-0.07250000000000001,L,-0.5,L,0
incompatible,-0.44999999999999996,L,-0.34750000000000003,L,0
incompetence,-0.685,L,0.04249999999999998,M,1
incompetent,-0.5575,L,-0.125,M,1
incomplete,-0.36250000000000004,L,-0.21999999999999997,L,0
incomprehensible,-0.38,L,0.0,M,1
inconceivable,0.012499999999999956,M,-0.14749999999999996,L,3
inconclusive,-0.3025,L,-0.23750000000000004,L,0
inconsequential,-0.31499999999999995,L,-0.4625,L,0
inconsiderate,-0.605,L,0.012499999999999956,M,1
inconsistent,-0.42000000000000004,L,-0.44999999999999996,L,0
inconspicuous,0.012499999999999956,M,-0.36250000000000004,L,3
inconvenience,-0.48750000000000004,L,0.31499999999999995,M,1
inconvenient,-0.5675,L,-0.04249999999999998,M,1
incorporate,0.09250000000000003,M,-0.5725,L,3
incorrect,-0.47750000000000004,L,-0.345,L,0
incorrigible,-0.25,L,-0.05499999999999994,M,1
increase,0.2250000000000001,M,0.014999999999999902,M,4
incredible,0.6475,H,0.3374999999999999,M,7
incriminate,-0.54,L,0.23750000000000004,M,1
incriminating,-0.5,L,0.0674999999999999,M,1
incubation,-0.13749999999999996,L,-0.46499999999999997,L,0
incubator,-0.275,L,-0.4175,L,0
incumbent,-0.23750000000000004,L,-0.4525,L,0
incur,-0.050000000000000044,L,-0.25,L,0
incurable,-0.775,L,-0.02499999999999991,M,1
indebted,-0.4475,L,-0.1875,L,0
indecent,-0.1200000000000001,L,0.10000000000000009,M,1
indecision,-0.2875,L,-0.2250000000000001,L,0
indecisive,-0.37,L,-0.0475000000000001,M,1
indefinite,-0.11250000000000004,L,-0.050000000000000044,M,1
independence,0.6325000000000001,H,0.0674999999999999,M,7
independent,0.4650000000000001,M,0.4375,H,5
indescribable,0.012499999999999956,M,0.17500000000000004,M,4
indestructible,0.23750000000000004,M,-0.16999999999999993,L,3
indicate,0.012499999999999956,M,-0.42000000000000004,L,3
indication,0.0,M,-0.2925,L,3
indicative,-0.07250000000000001,L,-0.3225,L,0
indicator,0.11749999999999994,M,-0.535,L,3
indict,-0.3325,L,-0.31000000000000005,L,0
indictment,-0.27749999999999997,L,0.0625,M,1
indie,0.14250000000000007,M,-0.2250000000000001,L,3
indifference,-0.1625000000000001,L,-0.34750000000000003,L,0
indifferent,-0.17999999999999994,L,-0.4525,L,0
indigenous,-0.0625,L,-0.19500000000000006,L,0
indigent,-0.07499999999999996,L,-0.2024999999999999,L,0
indigestion,-0.63,L,-0.42500000000000004,L,0
indignant,-0.42000000000000004,L,-0.125,M,1
indignation,-0.16749999999999998,L,-0.23750000000000004,L,0
indignity,-0.4075,L,-0.08749999999999991,M,1
indirect,-0.355,L,-0.3075,L,0
indiscreet,-0.29000000000000004,L,-0.15500000000000003,L,0
indiscretion,-0.22249999999999992,L,-0.19500000000000006,L,0
indispensable,0.3425,M,-0.2124999999999999,L,3
indisposed,-0.1200000000000001,L,-0.10000000000000009,M,1
indistinct,-0.16999999999999993,L,-0.15250000000000008,L,0
individual,0.2925,M,-0.38249999999999995,L,3
individuality,0.48750000000000004,M,0.16749999999999998,M,4
indivisible,0.09499999999999997,M,-0.2250000000000001,L,3
indoor,0.3225,M,-0.535,L,3
induce,0.0,M,-0.4575,L,3
induction,0.08000000000000007,M,-0.22750000000000004,L,3
indulge,0.3325,M,0.050000000000000044,M,4
indulgence,0.18500000000000005,M,0.07250000000000001,M,4
indulgent,-0.03499999999999992,L,-0.08000000000000007,M,1
industrial,-0.08749999999999991,L,-0.07000000000000006,M,1
industrialist,-0.15749999999999997,L,-0.05750000000000011,M,1
industry,0.01750000000000007,M,-0.1875,L,3
ineffective,-0.47250000000000003,L,-0.3125,L,0
ineffectual,-0.3025,L,-0.375,L,0
inefficient,-0.23750000000000004,L,-0.26,L,0
inept,-0.2250000000000001,L,-0.19999999999999996,L,0
inertia,0.08749999999999991,M,0.08000000000000007,M,4
inevitable,-0.2250000000000001,L,-0.1825000000000001,L,0
inexcusable,-0.32999999999999996,L,-0.35250000000000004,L,0
inexpensive,0.6575,H,-0.06499999999999995,M,7
inexperienced,-0.375,L,-0.3325,L,0
inexplicable,-0.11250000000000004,L,0.0,M,1
infallible,0.21500000000000008,M,-0.3025,L,3
infamous,-0.03499999999999992,L,-0.16999999999999993,L,0
infamy,-0.15999999999999992,L,0.012499999999999956,M,1
infant,0.4125000000000001,M,-0.2250000000000001,L,3
infantile,-0.17500000000000004,L,-0.35,L,0
infantry,-0.32499999999999996,L,-0.23750000000000004,L,0
infatuated,0.25,M,0.25,M,4
infatuation,0.18500000000000005,M,0.1924999999999999,M,4
infect,-0.54,L,-0.25,L,0
infection,-0.75,L,-0.012499999999999956,M,1
infectious,-0.5925,L,0.03499999999999992,M,1
infer,-0.05249999999999999,L,-0.29500000000000004,L,0
inferior,-0.39249999999999996,L,-0.11250000000000004,M,1
inferiority,-0.47750000000000004,L,-0.38249999999999995,L,0
infernal,-0.21500000000000008,L,0.32499999999999996,M,1
inferno,-0.43999999999999995,L,0.2849999999999999,M,1
infertility,-0.5,L,-0.050000000000000044,M,1
infestation,-0.675,L,0.20750000000000002,M,1
infidel,-0.275,L,-0.1200000000000001,M,1
infidelity,-0.725,L,0.17500000000000004,M,1
infield,-0.0625,L,-0.2825,L,0
infiltrate,-0.14749999999999996,L,0.03249999999999997,M,1
infiltration,-0.32499999999999996,L,-0.05499999999999994,M,1
infinite,0.26249999999999996,M,-0.10000000000000009,M,4
infinity,0.43500000000000005,M,-0.25,L,3
infirmary,-0.37,L,-0.21750000000000003,L,0
inflammation,-0.56,L,-0.135,M,1
inflammatory,-0.5,L,-0.08250000000000002,M,1
inflatable,-0.05249999999999999,L,-0.55,L,0
inflate,-0.17500000000000004,L,-0.42500000000000004,L,0
inflated,0.03249999999999997,M,-0.36250000000000004,L,3
inflation,-0.5225,L,-0.125,M,1
inflict,-0.4125,L,-0.3225,L,0
influence,0.13250000000000006,M,-0.17500000000000004,L,3
influential,0.2350000000000001,M,-0.16749999999999998,L,3
influenza,-0.535,L,-0.022499999999999964,M,1
info,0.23750000000000004,M,-0.31999999999999995,L,3
infomercial,-0.37,L,-0.1625000000000001,L,0
inform,0.04499999999999993,M,-0.4175,L,3
informal,0.012499999999999956,M,-0.43999999999999995,L,3
informant,-0.125,L,-0.17500000000000004,L,0
information,0.3325,M,-0.675,L,3
informative,0.2350000000000001,M,-0.27749999999999997,L,3
informer,-0.1875,L,-0.0475000000000001,M,1
infraction,-0.28500000000000003,L,0.012499999999999956,M,1
infrared,-0.15250000000000008,L,-0.14749999999999996,L,0
infrastructure,0.03499999999999992,M,-0.20999999999999996,L,3
infuriating,-0.5925,L,0.2250000000000001,M,1
infuser,0.012499999999999956,M,-0.19999999999999996,L,3
ingenious,0.15250000000000008,M,0.11250000000000004,M,4
ingenuity,0.3799999999999999,M,-0.15250000000000008,L,3
ingest,0.0,M,-0.36,L,3
ingrate,-0.375,L,-0.13250000000000006,M,1
